Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
051360,KR7051360006,토비스,KOSDAQ,벤처기업부,19620,1,1350,7.39,18280,20100,17900,492938,9606846990,317197677960,16167058,KSQ
255220,KR7255220006,SG,KOSDAQ,중견기업부,3285,1,35,1.08,3350,3440,3210,6996625,23076243535,316635598350,96388310,KSQ
237880,KR7237880000,클리오,KOSDAQ,우량기업부,17520,1,270,1.57,17370,17520,17000,68404,1179733120,316610104560,18071353,KSQ
002310,KR7002310001,아세아제지,KOSPI,,7380,2,-170,-2.25,7550,7560,7330,147516,1090845660,315734923800,42782510,STK
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,21350,2,-550,-2.51,21600,21950,21100,14491,310541000,313845000000,14700000,KSQ
013030,KR7013030002,하이록코리아,KOSDAQ,우량기업부,25500,1,350,1.39,25150,25700,24900,49152,1249359750,313533771000,12295442,KSQ
071055,KR7071051007,한국금융지주우,KOSPI,,53500,2,-1700,-3.08,55200,55500,53000,35475,1925577900,313416428500,5858251,STK
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,8690,1,770,9.72,7930,9170,7920,3708747,32398243580,311627128010,35860429,KSQ
211050,KR7211050000,인카금융서비스,KOSDAQ,기술성장기업부,6050,2,-120,-1.94,6200,6200,6000,106974,652105740,310847790000,51379800,KSQ
089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,19410,2,-240,-1.22,19790,19790,19210,37002,715801250,310347208170,15989037,KSQ
900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1803,2,-20,-1.1,1823,1837,1788,232539,418513872,309373905033,171588411,STK
136480,KR7136480001,하림,KOSDAQ,우량기업부,2905,1,25,0.87,2905,2925,2885,454082,1319706005,308539184310,106209702,KSQ
041830,KR7041830001,인바디,KOSDAQ,우량기업부,22500,2,-300,-1.32,22800,23000,22500,16099,364263050,307885095000,13683782,KSQ
000520,KR7000520007,삼일제약,KOSPI,,14180,1,1260,9.75,13330,15130,13120,3127030,44880586210,307589879980,21691811,STK
005390,KR7005390000,신성통상,KOSPI,,2140,2,-25,-1.15,2210,2210,2070,1181336,2508758065,307535954600,143708390,STK
045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,17040,2,-50,-0.29,17090,17090,16910,8364,141996710,306720000000,18000000,KSQ
394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,14000,1,500,3.7,13700,14300,13310,827666,11437068580,306232598000,21873757,KSQ
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,9910,1,10,0.1,9950,10000,9560,267410,2628558280,306100080000,30888000,KSQ
033270,KR7033270000,유나이티드제약,KOSPI,,18680,1,80,0.43,18600,18760,18430,14816,275608810,305115794960,16333822,STK
083450,KR7083450007,GST,KOSDAQ,우량기업부,16340,1,250,1.55,16190,16460,16130,294287,4794591970,304222368400,18618260,KSQ
286940,KR7286940002,롯데이노베이트,KOSPI,,20100,1,240,1.21,19800,20200,19530,37036,733278250,304100276700,15129367,STK
108670,KR7108670001,LX하우시스,KOSPI,,33900,2,-100,-0.29,34100,34100,33650,20848,704000650,304004013000,8967670,STK
072710,KR7072710007,농심홀딩스,KOSPI,,65300,1,700,1.08,64600,65500,64500,2624,170916900,302847687000,4637790,STK
095610,KR7095610002,테스,KOSDAQ,우량기업부,15250,1,240,1.6,15030,15350,15000,55183,837051410,301465446500,19768226,KSQ
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,48500,1,8500,21.25,41250,51000,40950,3002040,142142549300,300589905000,6197730,KSQ
101930,KR7101930006,인화정공,KOSDAQ,중견기업부,31150,2,-50,-0.16,31200,32600,30750,44895,1423632950,299530082950,9615733,KSQ
356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,10480,2,-30,-0.29,10970,11300,9780,9761146,101867449070,299135796160,28543492,KSQ
009290,KR7009290008,광동제약,KOSPI,,5680,1,10,0.18,5670,5700,5650,37632,213886210,297750433680,52420851,STK
041020,KR7041020009,폴라리스오피스,KOSDAQ,우량기업부,5970,2,-130,-2.13,6180,6220,5960,1688591,10234935170,296861223060,49725498,KSQ
025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,7920,1,30,0.38,7830,7950,7810,7268,57203700,296558626320,37444271,KSQ
372170,KR7372170001,윤성에프앤씨,KOSDAQ,기술성장기업부,37150,2,-1600,-4.13,39400,39400,36850,31575,1178824950,296421633200,7979048,KSQ
043150,KR7043150002,바텍,KOSDAQ,우량기업부,19930,2,-120,-0.6,20100,20100,19810,16313,324878870,296045322080,14854256,KSQ
00088K,KR700088K015,한화3우B,KOSPI,,15240,2,-90,-0.59,15300,15300,15180,27483,418415510,295723680840,19404441,STK
049070,KR7049070006,인탑스,KOSDAQ,우량기업부,17130,1,130,0.76,17050,17160,16860,34339,585179280,294636000000,17200000,KSQ
102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,23650,2,-1500,-5.96,24850,25300,23200,116290,2785959250,293813102550,12423387,KSQ
214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,41300,1,550,1.35,41450,43000,40200,129087,5384559750,293509188000,7106760,KSQ
051905,KR7051901007,LG생활건강우,KOSPI,,139500,2,-500,-0.36,140000,140200,138300,3715,516536700,292907731500,2099697,STK
012030,KR7012030003,DB,KOSPI,,1438,3,0,0.0,1443,1460,1425,327177,469536501,289288115654,201173933,STK
071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,18850,2,-340,-1.77,19170,19170,18160,37879,700501020,288340966550,15296603,KSQ
036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,3150,2,-35,-1.1,3220,3320,3120,796615,2557170010,288175658400,91484336,KSQ
034120,KR7034120006,SBS,KOSPI,,15520,2,-160,-1.02,15680,15710,15480,67067,1045150470,287915213760,18551238,STK
009680,KR7009680000,모토닉,KOSPI,,8690,1,50,0.58,8600,8690,8600,5629,48665550,286770000000,33000000,STK
003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,25800,2,-150,-0.58,25950,26050,25250,665,17157300,286122000000,11090000,KSQ
031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2860,1,35,1.24,2855,2870,2810,270132,766247675,285985891620,99995067,KSQ
002320,KR7002320000,한진,KOSPI,,19100,1,40,0.21,19140,19140,18910,24297,462206120,285499694800,14947628,STK
033240,KR7033240003,자화전자,KOSPI,,12860,2,-30,-0.23,12900,12930,12640,95722,1221243570,284924488200,22155870,STK
339770,KR7339770000,교촌에프앤비,KOSPI,,11400,2,-100,-0.87,11550,11610,11100,132375,1500200410,284800956000,24982540,STK
001820,KR7001820000,삼화콘덴서,KOSPI,,27350,2,-100,-0.36,27450,27550,27000,20703,564842750,284303250000,10395000,STK
256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,4185,1,45,1.09,4145,4470,4105,1675048,7183856350,284213573955,67912443,KSQ
032820,KR7032820003,우리기술,KOSDAQ,우량기업부,1787,2,-13,-0.72,1820,1825,1770,3109251,5577557013,283881118776,158859048,KSQ
101730,KR7101730000,위메이드맥스,KOSDAQ,우량기업부,8510,2,-350,-3.95,8860,8860,8430,118568,1014752730,283342934920,33295292,KSQ
059090,KR7059090001,미코,KOSDAQ,중견기업부,8400,1,90,1.08,8310,8590,8210,161492,1352928790,280700935200,33416778,KSQ
378340,KR7378340004,필에너지,KOSDAQ,중견기업부,13180,2,-20,-0.15,13260,13510,12960,159933,2107760140,280547924760,21285882,KSQ
126720,KR7126720002,수산인더스트리,KOSPI,,19490,2,-190,-0.97,19770,19770,19250,38486,749703600,278434140000,14286000,STK
101160,KR7101160000,월덱스,KOSDAQ,우량기업부,16850,1,200,1.2,16610,16990,16600,42831,718914770,278210232050,16510993,KSQ
416180,KR7416180008,신성에스티,KOSDAQ,중견기업부,30750,1,1150,3.89,29800,30900,28400,172237,5090733100,277973173500,9039778,KSQ
295310,KR7295310007,에이치브이엠,KOSDAQ,기술성장기업부,23300,2,-1850,-7.36,25400,25450,22800,1002988,23794264350,277314992300,11901931,KSQ
041960,KR7041960006,코미팜,KOSDAQ,벤처기업부,3905,2,-20,-0.51,3930,3955,3860,65834,256733920,275779819865,70622233,KSQ
216080,KR7216080002,제테마,KOSDAQ,기술성장기업부,15410,2,-520,-3.26,16070,16070,15180,140793,2192125280,275719711190,17892259,KSQ
063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,41800,2,-700,-1.65,44000,45000,40900,330290,14152366400,275679025600,6595192,KSQ
001270,KR7001270008,부국증권,KOSPI,,26550,1,250,0.95,26400,26550,26100,443,11627200,275320473300,10369886,STK
000480,KR7000480004,CR홀딩스,KOSPI,,5870,2,-40,-0.68,5980,5980,5830,6138,36001930,275247176300,46890490,STK
035150,KR7035150002,백산,KOSPI,,12780,2,-150,-1.16,12860,13000,12760,65511,840208890,274770000000,21500000,STK
100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,5160,2,-240,-4.44,5400,5450,5140,847143,4424629180,274123111440,53124634,KSQ
006390,KR7006390009,한일현대시멘트,KOSPI,,14150,1,160,1.14,13990,14240,13990,23316,330186700,273486558800,19327672,STK
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,4360,1,90,2.11,4275,4430,4250,1408282,6111317000,273101680000,62638000,KSQ
458650,KR7458650009,성우,KOSDAQ,벤처기업부,18150,2,-680,-3.61,18720,18900,18090,82154,1498664870,273078910500,15045670,KSQ
267980,KR7267980001,매일유업,KOSDAQ,우량기업부,34800,2,-150,-0.43,34900,35000,34350,22657,787540950,272958602400,7843638,KSQ
122900,KR7122900004,아이마켓코리아,KOSPI,,8150,1,30,0.37,8130,8160,8090,40544,328768770,272445046000,33428840,STK
179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,8410,1,30,0.36,8450,8450,8320,56510,474125350,272195351980,32365678,KSQ
039440,KR7039440003,에스티아이,KOSDAQ,우량기업부,17060,1,1410,9.01,15820,17310,15700,417498,6938415170,270059800000,15830000,KSQ
088260,KR7088260005,이리츠코크렙,KOSPI,,4260,3,0,0.0,4260,4475,4210,156946,664708745,269835173400,63341590,STK
060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,6550,2,-130,-1.95,6740,6740,6470,88474,578075390,269139434500,41089990,KSQ
035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,9630,1,40,0.42,9590,9670,9500,44454,424877770,268719699420,27904434,KSQ
004430,KR7004430005,송원산업,KOSPI,,11050,2,-110,-0.99,11160,11160,10950,24303,268055300,265200000000,24000000,STK
095700,KR7095700001,제넥신,KOSDAQ,기술성장기업부,5820,1,100,1.75,5720,5940,5660,124326,724083860,265045675080,45540494,KSQ
298690,KR7298690009,에어부산,KOSPI,,2270,2,-15,-0.66,2310,2310,2250,94000,212858160,264772800000,116640000,STK
272550,KR7272550005,삼양패키징,KOSPI,,16700,1,270,1.64,16450,16730,16450,17524,291040330,263670805700,15788671,STK
058820,KR7058820002,CMG제약,KOSDAQ,우량기업부,1896,1,11,0.58,1889,1909,1870,272337,515292259,263339694624,138892244,KSQ
270520,KR7270520000,지오릿에너지,KOSDAQ,벤처기업부,1656,2,-9,-0.54,1640,1763,1552,6413707,10755340395,262957541616,158790786,KSQ
034830,KR7034830000,한국토지신탁,KOSPI,,1041,1,3,0.29,1035,1041,1034,134135,139254526,262841288430,252489230,STK
000490,KR7000490003,대동,KOSPI,,10250,2,-140,-1.35,10500,10570,10210,529623,5489114270,262818077000,25640788,STK
263720,KR7263720005,디앤씨미디어,KOSDAQ,우량기업부,20950,1,350,1.7,20600,21050,20150,30621,631758350,262387709350,12524473,KSQ
475400,KR7475400008,씨메스,KOSDAQ,기술성장기업부,22600,1,1400,6.6,21000,22600,20200,1517622,32721302700,262350518000,11608430,KSQ
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,22900,1,1400,6.51,21600,23100,20950,197705,4328307550,262271135200,11452888,KSQ
123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,21600,2,-100,-0.46,21700,22000,21000,77940,1670720300,261865764000,12123415,KSQ
007690,KR7007690001,국도화학,KOSPI,,29000,1,300,1.05,28750,29000,28450,5354,153922700,261307864000,9010616,STK
053610,KR7053610002,프로텍,KOSDAQ,우량기업부,23700,1,500,2.16,23450,23750,22950,20547,480450800,260700000000,11000000,KSQ
011760,KR7011760006,현대코퍼레이션,KOSPI,,19670,2,-90,-0.46,19790,20000,19530,19382,380264310,260213761220,13228966,STK
126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,17370,2,-170,-0.97,17590,17780,17370,121299,2132057820,259544485440,14942112,KSQ
023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3355,2,-20,-0.59,3370,3385,3350,61229,205592085,259377945365,77310863,KSQ
365330,KR7365330000,에스와이스틸텍,KOSDAQ,중견기업부,8470,2,-100,-1.17,8770,9040,8420,6460518,56149021460,259266700000,30610000,KSQ
102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,18140,1,240,1.34,18240,18250,17900,61853,1114859410,259181345040,14287836,KSQ
005160,KR7005160007,동국산업,KOSDAQ,우량기업부,4760,2,-140,-2.86,4950,4950,4660,122512,581402750,258203734320,54244482,KSQ
017390,KR7017390006,서울가스,KOSPI,,51600,3,0,0.0,51700,51700,51300,2691,138658100,258000000000,5000000,STK
007460,KR7007460009,에이프로젠,KOSPI,,848,2,-32,-3.64,880,889,848,3620354,3110445721,257897570912,304124494,STK
006220,KR7006220008,제주은행,KOSPI,,8000,2,-90,-1.11,8080,8160,7900,125192,1002585980,257030192000,32128774,STK
001200,KR7001200005,유진투자증권,KOSPI,,2650,3,0,0.0,2655,2670,2605,483325,1278082845,256696007700,96866418,STK
108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,19660,1,180,0.92,19440,19690,19160,87610,1697351160,256635053900,13053665,KSQ
001390,KR7001390004,KG케미칼,KOSPI,,3745,2,-45,-1.19,3800,3825,3725,122083,457184330,256416554800,68469040,STK
121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,14700,1,180,1.24,14520,14920,14340,68179,999401390,256149131700,17425111,KSQ
037270,KR7037270006,YG PLUS,KOSPI,,4030,2,-100,-2.42,4180,4205,4030,712813,2918427970,255620522300,63429410,STK
048870,KR7048870000,시너지이노베이션,KOSDAQ,우량기업부,3090,1,210,7.29,2885,3150,2880,2409410,7414825985,255568782960,82708344,KSQ
011930,KR7011930005,신성이엔지,KOSPI,,1237,1,3,0.24,1234,1249,1221,525270,647628390,254634162787,205848151,STK
039840,KR7039840004,디오,KOSDAQ,우량기업부,16970,1,20,0.12,17080,17080,16820,12584,213008860,254240382350,14981755,KSQ
005500,KR7005500004,삼진제약,KOSPI,,18280,1,70,0.38,18210,18350,18150,11777,215023710,254092000000,13900000,STK
017860,KR7017860008,DS단석,KOSPI,,43350,2,-2850,-6.17,45700,45850,43200,383039,16988387950,254091863400,5861404,STK
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,8170,2,-100,-1.21,8300,8300,8070,89118,725007510,253351691830,31009999,KSQ
001630,KR7001630003,종근당홀딩스,KOSPI,,50300,1,550,1.11,50000,51000,49600,2170,108904650,251996008300,5009861,STK
150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,251537720850,42997901,KSQ
009160,KR7009160003,SIMPAC,KOSPI,,3840,1,20,0.52,3975,3975,3810,25698,98561505,251249341440,65429516,STK
010690,KR7010690006,화신,KOSPI,,7190,1,160,2.28,7020,7250,6970,135721,966133070,251077747900,34920410,STK
348340,KR7348340001,뉴로메카,KOSDAQ,기술성장기업부,23600,1,1050,4.66,22450,23900,22200,140507,3281064900,250193512000,10601420,KSQ
006060,KR7006060008,화승인더,KOSPI,,4520,1,35,0.78,4480,4520,4405,223540,999886360,250046400000,55320000,STK
206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,9830,1,170,1.76,9740,10340,9670,1201681,11983656710,249797364880,25411736,KSQ
288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,4955,1,1135,29.71,3825,4965,3790,6902092,30606739450,249790122150,50411730,KSQ
439090,KR7439090002,마녀공장,KOSDAQ,중견기업부,15240,2,-120,-0.78,15400,15400,15120,68364,1038552970,249604682400,16378260,KSQ
102460,KR7102460003,이연제약,KOSPI,,13420,2,-90,-0.67,13580,13580,13280,17457,233537760,249435003620,18586811,STK
268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,248384003120,37183234,KSQ
001790,KR7001790005,대한제당,KOSPI,,2760,3,0,0.0,2765,2790,2745,125213,346231695,247562560800,89696580,STK
089010,KR7089010003,켐트로닉스,KOSDAQ,우량기업부,16120,1,300,1.9,15990,16190,15820,101794,1630594070,247189657520,15334346,KSQ
265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,16170,1,70,0.43,16140,16330,16010,65541,1060382620,247100577570,15281421,KSQ
322000,KR7322000001,HD현대에너지솔루션,KOSPI,,22050,2,-150,-0.68,22200,22350,21500,64795,1427385450,246960000000,11200000,STK
151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,4970,2,-90,-1.78,5020,5050,4930,50088,248434995,246526919940,49603002,KSQ
217270,KR7217270008,넵튠,KOSDAQ,중견기업부,5280,2,-40,-0.75,5370,5390,5230,74570,394683740,246450072000,46676150,KSQ
006340,KR7006340004,대원전선,KOSPI,,3280,1,70,2.18,3330,3800,3230,76136859,264657247080,245931694000,74979175,STK
110990,KR7110990009,디아이티,KOSDAQ,우량기업부,13000,1,250,1.96,12850,13150,12250,64788,833109100,245700000000,18900000,KSQ
006405,KR7006401004,삼성SDI우,KOSPI,,151800,2,-5900,-3.74,158000,158000,149100,13654,2063671500,245596612800,1617896,STK
096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
002810,KR7002810000,삼영무역,KOSPI,,13290,1,200,1.53,13090,13290,13020,10965,144983520,245425738920,18466948,STK
204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,4010,2,-15,-0.37,4100,4100,3965,355913,1426715240,245075300350,61116035,KSQ
252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,4195,1,25,0.6,4180,4195,4065,151927,626342195,244937924285,58388063,KSQ
323990,KR7323990002,박셀바이오,KOSDAQ,기술성장기업부,10650,2,-320,-2.92,11100,11200,10640,208032,2254370280,244877580000,22993200,KSQ
060150,KR7060150000,인선이엔티,KOSDAQ,우량기업부,5250,1,60,1.16,5200,5300,5200,81211,427893430,244458963000,46563612,KSQ
118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,9830,2,-50,-0.51,9920,9960,9710,138240,1357491100,244393361700,24861990,KSQ
000430,KR7000430009,대원강업,KOSPI,,3930,1,40,1.03,3890,3990,3875,64330,252964365,243660000000,62000000,STK
370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,28600,2,-50,-0.17,29150,29200,27950,1025163,29598968300,243581338000,8516830,KSQ
298830,KR7298830001,슈어소프트테크,KOSDAQ,벤처기업부,4605,2,-50,-1.07,4730,4775,4550,479632,2216590945,242310775905,52619061,KSQ
005720,KR7005720008,넥센,KOSPI,,4515,2,-20,-0.44,4545,4580,4470,49351,222253895,241751056155,53543977,STK
114190,KR7114190002,강원에너지,KOSDAQ,우량기업부,9250,2,-560,-5.71,9720,9940,9160,185178,1741471820,241638101500,26123038,KSQ
045660,KR7045660008,에이텍,KOSDAQ,우량기업부,29250,2,-450,-1.52,29150,30600,27200,1644656,47767653700,241605000000,8260000,KSQ
182360,KR7182360008,큐브엔터,KOSDAQ,우량기업부,16560,2,-900,-5.15,17450,17480,16560,186538,3154024750,241304983920,14571557,KSQ
001500,KR7001500008,현대차증권,KOSPI,,7600,2,-70,-0.91,7710,7710,7550,43664,332954610,241015471200,31712562,STK
067080,KR7067080002,대화제약,KOSDAQ,중견기업부,12870,1,130,1.02,12670,13070,12510,326370,4205021140,239596285500,18616650,KSQ
001230,KR7001230002,동국홀딩스,KOSPI,,7530,2,-10,-0.13,7540,7560,7460,26142,196246220,239457636990,31800483,STK
226320,KR7226320000,잇츠한불,KOSPI,,10900,1,20,0.18,10780,10990,10780,9050,98079980,239029533500,21929315,STK
016590,KR7016590002,신대양제지,KOSPI,,5930,1,20,0.34,5920,6070,5920,23525,140970950,238966072600,40297820,STK
039980,KR7039980008,폴라리스AI,KOSDAQ,중견기업부,3305,2,-120,-3.5,3545,3705,3285,35591464,124961342630,238942391420,72297244,KSQ
321820,KR7321820003,아티스트유나이티드,KOSDAQ,기술성장기업부,17850,1,620,3.6,17250,18290,16800,877484,15400771040,238597558500,13366810,KSQ
024720,KR7024720005,콜마홀딩스,KOSPI,,6920,2,-80,-1.14,6980,7030,6900,29963,208181650,237330112280,34296259,STK
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,19540,1,410,2.14,19140,19590,19000,67513,1308686170,236236489680,12089892,KSQ
053210,KR7053210001,스카이라이프,KOSPI,,4950,1,45,0.92,4910,4950,4870,16784,82431290,235238627250,47522955,STK
208340,KR7208340000,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0,0.0,0,0,0,0,0,233786229820,80201108,KSQ
117580,KR7117580001,대성에너지,KOSPI,,8470,1,20,0.24,8450,8500,8410,47319,399882100,232925000000,27500000,STK
037710,KR7037710001,광주신세계,KOSPI,,29150,2,-100,-0.34,29300,29350,29150,9209,269315800,231952088500,7957190,STK
443670,KR7443670005,에스피소프트,KOSDAQ,벤처기업부,9570,2,-80,-0.83,9750,9940,9450,2088139,20218526310,231607321440,24201392,KSQ
029460,KR7029460003,케이씨,KOSPI,,17080,1,30,0.18,17040,17230,16720,13335,225876100,231503071520,13554044,STK
473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,21450,2,-1050,-4.67,22800,23550,21200,608956,13759006050,231480184650,10791617,KSQ
001510,KR7001510007,SK증권,KOSPI,,489,2,-1,-0.2,488,489,485,528659,257378945,231096593619,472590171,STK
002150,KR7002150001,도화엔지니어링,KOSPI,,6850,2,-30,-0.44,6950,6950,6800,35656,243813330,230982000000,33720000,STK
104830,KR7104830005,원익머트리얼즈,KOSDAQ,우량기업부,18300,2,-80,-0.44,18370,18440,18160,37887,692144040,230726400000,12608000,KSQ
084680,KR7084680008,이월드,KOSPI,,1625,2,-4,-0.25,1624,1653,1610,357772,583336854,230435063625,141806193,STK
900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3420,2,-15,-0.44,3480,3500,3310,72546,248530265,230422500000,67375000,KSQ
092230,KR7092230002,KPX홀딩스,KOSPI,,54400,1,400,0.74,54100,54400,53800,924,49915800,229820742400,4224646,STK
003350,KR7003350006,한국화장품제조,KOSPI,,50700,2,-1000,-1.93,51900,51900,50200,47366,2399340300,229772400000,4532000,STK
000680,KR7000680009,LS네트웍스,KOSPI,,2905,2,-35,-1.19,2915,2955,2850,78826,228935705,228922761480,78803016,STK
056080,KR7056080005,유진로봇,KOSDAQ,중견기업부,6100,2,-100,-1.61,6200,6210,6040,101263,617615680,228824127200,37512152,KSQ
001250,KR7001250000,GS글로벌,KOSPI,,2770,1,25,0.91,2770,2790,2715,915851,2525030580,228618526280,82533764,STK
005945,KR7005941000,NH투자증권우,KOSPI,,12100,3,0,0.0,12100,12160,12060,37777,457589050,228338712800,18870968,STK
205470,KR7205470008,휴마시스,KOSDAQ,우량기업부,1762,2,-55,-3.03,1820,1827,1762,1445625,2579406107,227958765858,129375009,KSQ
001470,KR7001470004,삼부토건,KOSPI,,994,1,27,2.79,1009,1039,986,14642626,14680065282,227309733056,228681824,STK
007810,KR7007810005,코리아써키트,KOSPI,,9620,1,470,5.14,9260,9880,9010,280694,2660204310,227231624620,23620751,STK
200710,KR7200710002,에이디테크놀로지,KOSDAQ,중견기업부,16870,1,1010,6.37,16500,17370,15910,429400,7155682070,226746667140,13440822,KSQ
008060,KR7008060006,대덕,KOSPI,,6690,1,20,0.3,6700,6750,6670,62601,419933830,226725103500,33890150,STK
024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,2400,2,-35,-1.44,2435,2445,2375,307693,739467930,226222879200,94259533,KSQ
016610,KR7016610008,DB금융투자,KOSPI,,5320,2,-80,-1.48,5360,5460,5290,79790,426792250,225814789480,42446389,STK
039570,KR7039570007,HDC랩스,KOSPI,,8680,1,10,0.12,8670,8700,8540,12535,108437080,225311976680,25957601,STK
394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,7090,1,1090,18.17,6400,7620,6350,60774693,423625005390,222938229420,31444038,KSQ
016580,KR7016580003,환인제약,KOSPI,,11980,2,-10,-0.08,11990,11990,11880,14205,169264300,222828838600,18600070,STK
078020,KR7078020005,LS증권,KOSDAQ,우량기업부,4010,1,20,0.5,4120,4120,3980,11715,46875110,222479571900,55481190,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3155,2,-60,-1.87,3180,3250,3125,682569,2166239860,222343504435,70473377,KSQ
002900,KR7002900009,TYM,KOSPI,,4930,2,-60,-1.2,5070,5170,4870,1424381,7099208680,222101213080,45050956,STK
190510,KR7190510008,나무가,KOSDAQ,우량기업부,13640,1,440,3.33,13200,13650,13100,74968,1006313450,221846197760,16264384,KSQ
019680,KR7019680008,대교,KOSPI,,2615,2,-50,-1.88,2665,2670,2510,64794,169255470,221497952750,84702850,STK
047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,6040,2,-120,-1.95,6150,6190,5870,438034,2611626870,221128960200,36610755,KSQ
079940,KR7079940003,가비아,KOSDAQ,우량기업부,16300,1,410,2.58,16170,16880,16100,166277,2753809050,220631649200,13535684,KSQ
000140,KR7000140004,하이트진로홀딩스,KOSPI,,9490,1,30,0.32,9450,9530,9440,10825,102678220,220232199850,23206765,STK
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,4830,2,-35,-0.72,4900,4985,4745,1149333,5608734780,220120782630,45573661,KSQ
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,18500,3,0,0.0,18450,18800,18130,26797,490394120,219624341000,11871586,KSQ
396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,12130,1,30,0.25,12300,12320,12010,196060,2383806710,219418842200,18088940,KSQ
005010,KR7005010004,휴스틸,KOSPI,,3905,1,20,0.51,3885,3910,3860,112664,438452250,219414432875,56188075,STK
360070,KR7360070007,탑머티리얼,KOSDAQ,중견기업부,27150,2,-2300,-7.81,29900,29900,27150,46200,1295678300,219283572450,8076743,KSQ
452260,KR7452260003,한화갤러리아,KOSPI,,1131,2,-14,-1.22,1140,1161,1131,200163,227660426,219255218910,193859610,STK
095570,KR7095570008,AJ네트웍스,KOSPI,,4845,1,30,0.62,4800,4845,4765,94752,455697435,219249617355,45252759,STK
096760,KR7096760004,JW홀딩스,KOSPI,,2960,1,25,0.85,2940,2960,2900,92214,270717640,218817828320,73924942,STK
092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,3970,1,5,0.13,3965,4050,3750,207583,823921145,218422837590,55018347,KSQ
004360,KR7004360004,세방,KOSPI,,11310,2,-70,-0.62,11400,11420,11280,17986,203872470,218381283900,19308690,STK
334890,KR7334890001,이지스밸류리츠,KOSPI,,4245,2,-65,-1.51,4310,4335,4215,93111,396718425,218377525905,51443469,STK
