Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,6500,2,-50,-0.76,6550,6600,6430,140218,915993580,206099185500,31707567,KSQ
044490,KR7044490001,태웅,KOSDAQ,우량기업부,10290,1,130,1.28,10060,10370,10040,44927,460063410,205875950490,20007381,KSQ
036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,9120,1,130,1.45,9040,9120,8930,104300,941516090,205038284160,22482268,KSQ
138490,KR7138490008,코오롱ENP,KOSPI,,5390,1,30,0.56,5360,5420,5310,27322,147129750,204820000000,38000000,STK
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3655,2,-50,-1.35,3675,3705,3515,135184,482052040,204518756020,55955884,STK
092790,KR7092790005,넥스틸,KOSPI,,7850,2,-70,-0.88,7880,7950,7790,365248,2879043790,204115700000,26002000,STK
200710,KR7200710002,에이디테크놀로지,KOSDAQ,중견기업부,15140,1,1010,7.15,14130,15350,13900,276560,4143859070,203494045080,13440822,KSQ
064260,KR7064260003,다날,KOSDAQ,우량기업부,2950,1,65,2.25,2890,2970,2850,345830,1013601025,203399668000,68949040,KSQ
190510,KR7190510008,나무가,KOSDAQ,우량기업부,12500,1,250,2.04,12900,12900,12440,79502,1003224140,203304800000,16264384,KSQ
389260,KR7389260001,대명에너지,KOSDAQ,중견기업부,11900,1,440,3.84,11430,12140,11430,131410,1551187400,202895000000,17050000,KSQ
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,17070,3,0,0.0,17070,17180,16600,17024,290968850,202647973020,11871586,KSQ
304360,KR7304360001,에스바이오메딕스,KOSDAQ,투자주의환기종목(소속부없음),17130,2,-30,-0.17,16950,17350,16720,98064,1665642240,201205485480,11745796,KSQ
003610,KR7003610003,방림,KOSPI,,4735,1,35,0.74,4710,4750,4460,219179,1007131925,200357216150,42314090,STK
080160,KR7080160005,모두투어,KOSDAQ,우량기업부,10580,1,290,2.82,10240,10590,10240,58172,610493360,199962000000,18900000,KSQ
001780,KR7001780006,알루코,KOSPI,,2065,1,35,1.72,2000,2065,1999,247062,504434752,199954222580,96830132,STK
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,5850,1,290,5.22,5690,5880,5520,223746,1284660920,199781957700,34150762,KSQ
044450,KR7044450005,KSS해운,KOSPI,,8650,3,0,0.0,8550,8730,8500,33526,289029460,199692862000,23085880,STK
203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,7900,1,600,8.22,8720,9430,7670,1073108,9126516000,199552198800,25259772,KSQ
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,14560,1,230,1.61,14330,14640,14210,62270,898769680,199175194400,13679615,STK
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,11940,2,-80,-0.67,12000,12110,11550,70975,838076130,198653660400,16637660,KSQ
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,13240,1,220,1.69,13000,13240,12840,168941,2204547680,198600000000,15000000,KSQ
308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,15510,2,-70,-0.45,15440,16550,15120,1419316,22447520040,198543649590,12801009,KSQ
013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,6030,1,410,7.3,5670,6080,5580,2392353,14005150520,198311842080,32887536,KSQ
107640,KR7107640005,한중엔시에스,KOSDAQ,기술성장기업부,21900,2,-300,-1.35,22200,22200,21400,80478,1747586350,198171917400,9048946,KSQ
005680,KR7005680004,삼영전자,KOSPI,,9900,2,-70,-0.7,10010,10010,9870,9836,97644300,198000000000,20000000,STK
090360,KR7090360009,로보스타,KOSDAQ,중견기업부,20250,1,350,1.76,20250,20350,19610,31372,628743630,197437500000,9750000,KSQ
024810,KR7024810004,이화전기,KOSDAQ,관리종목(소속부없음),899,0,0,0.0,0,0,0,0,0,196834827360,218948640,KSQ
053690,KR7053690004,한미글로벌,KOSPI,,17860,1,210,1.19,17810,18000,17600,250315,4459712580,195701843000,10957550,STK
035080,KR7035080001,그래디언트,KOSDAQ,우량기업부,13450,1,10,0.07,13340,13630,13340,10159,136784950,195396004800,14527584,KSQ
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,4465,1,15,0.34,4445,4490,4360,52822,234961400,195087566160,43692624,KSQ
084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,2625,1,65,2.54,2590,2740,2555,2117894,5537444740,194879973750,74239990,KSQ
394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,6190,2,-310,-4.77,6330,7150,6170,21220418,141116133760,194638595220,31444038,KSQ
102260,KR7102260007,동성케미컬,KOSPI,,3915,1,25,0.64,3890,3915,3870,56546,220293035,194535285120,49689728,STK
003580,KR7003580008,HLB글로벌,KOSPI,,3990,1,75,1.92,3905,4010,3900,45285,179859725,194287053030,48693497,STK
033920,KR7033920000,무학,KOSPI,,6810,1,150,2.25,6610,6830,6530,94528,631854720,194085000000,28500000,STK
336680,KR7336680004,탑런토탈솔루션,KOSDAQ,중견기업부,9910,1,310,3.23,9620,10050,9550,88820,874453740,193966239890,19572779,KSQ
109610,KR7109610006,에스와이,KOSDAQ,중견기업부,3965,1,25,0.63,3960,4035,3930,547435,2173789100,193917841000,48907400,KSQ
293480,KR7293480000,하나제약,KOSPI,,10880,1,220,2.06,10660,10890,10660,17290,185963560,193369652480,17772946,STK
037560,KR7037560000,LG헬로비전,KOSPI,,2495,1,35,1.42,2425,2535,2425,114954,287370370,193229928175,77446865,STK
009470,KR7009470006,삼화전기,KOSPI,,29150,2,-550,-1.85,29150,29750,28500,52259,1523658100,192792853000,6613820,STK
092730,KR7092730001,네오팜,KOSDAQ,우량기업부,11950,1,10,0.08,11940,12060,11770,41262,491818610,191534468550,16027989,KSQ
083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,2490,1,25,1.01,2455,2495,2420,153175,375933620,191466513180,76894182,KSQ
007110,KR7007110000,일신석재,KOSPI,,2470,4,570,30.0,2015,2470,1924,59321102,129476841288,191317826700,77456610,STK
060720,KR7060720000,KH바텍,KOSDAQ,우량기업부,8070,1,260,3.33,7820,8100,7770,151535,1209031810,191076956940,23677442,KSQ
211270,KR7211270004,AP위성,KOSDAQ,벤처기업부,12660,1,30,0.24,12570,12800,12470,146244,1849659760,190941968640,15082304,KSQ
011040,KR7011040003,경동제약,KOSDAQ,중견기업부,6190,1,160,2.65,5990,6190,5990,56707,344908500,190458661540,30768766,KSQ
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,중견기업부,21500,3,0,0.0,21500,22150,21100,37488,810473150,190422619000,8856866,KSQ
083930,KR7083930008,아바코,KOSDAQ,우량기업부,12750,1,310,2.49,12330,12810,12330,28010,353628970,190138174500,14912798,KSQ
006340,KR7006340004,대원전선,KOSPI,,2535,1,5,0.2,2530,2540,2485,652916,1643914455,190072208625,74979175,STK
095720,KR7095720009,웅진씽크빅,KOSPI,,1645,2,-1,-0.06,1638,1669,1624,100446,165027641,190007345325,115505985,STK
032620,KR7032620007,유비케어,KOSDAQ,우량기업부,3630,1,10,0.28,3610,3660,3595,218557,793608665,189475614570,52197139,KSQ
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,8520,1,60,0.71,8400,8550,8240,275284,2327873190,189314400000,22220000,KSQ
028100,KR7028100006,동아지질,KOSPI,,14130,1,550,4.05,13580,14130,13550,143446,1992339880,189193663260,13389502,STK
035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,2900,1,20,0.69,2860,2905,2860,40046,115578800,188922950500,65145845,KSQ
034810,KR7034810002,해성산업,KOSDAQ,우량기업부,5800,1,60,1.05,5740,5820,5710,17252,99395980,188829770600,32556857,KSQ
462520,KR7462520008,조선내화,KOSPI,,15850,1,190,1.21,15770,15860,15630,4130,65001250,187904412800,11855168,STK
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,18750,1,40,0.21,18710,18750,18550,1389,25953500,187500000000,10000000,KSQ
016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ
078520,KR7078520004,에이블씨엔씨,KOSPI,,7200,1,50,0.7,7190,7230,7100,66576,477951330,187301959200,26014161,STK
337930,KR7337930002,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,6390,2,-160,-2.44,6550,6550,6290,483486,3087551260,187300785330,29311547,KSQ
475960,KR7475960001,토모큐브,KOSDAQ,기술성장기업부,14670,1,130,0.89,14550,15140,14290,600177,8859430430,186766615980,12731194,KSQ
008350,KR7008350001,남선알미늄,KOSPI,,1435,3,0,0.0,1424,1458,1407,886614,1269510597,185228494150,129079090,STK
030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,2395,1,40,1.7,2355,2415,2340,308225,734953645,184984964495,77237981,KSQ
004980,KR7004980009,성신양회,KOSPI,,7530,2,-60,-0.79,7480,7650,7470,96798,728626270,184606029690,24516073,STK
123040,KR7123040008,엠에스오토텍,KOSDAQ,우량기업부,2665,1,55,2.11,2585,2670,2585,79854,210157335,184343947645,69172213,KSQ
036420,KR7036420008,콘텐트리중앙,KOSPI,,9570,1,530,5.86,9000,9730,9000,69012,650683750,184340287560,19262308,STK
126340,KR7126340009,비나텍,KOSDAQ,우량기업부,30250,1,600,2.02,29600,30600,29150,23910,721455100,184074819500,6085118,KSQ
270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,15010,1,240,1.62,14530,15140,14530,58106,865213690,184048747420,12261742,KSQ
015860,KR7015860000,일진홀딩스,KOSPI,,3725,2,-110,-2.87,3820,3840,3710,176310,657967095,183819374175,49347483,STK
086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,8690,2,-30,-0.34,8600,8810,8500,55698,485293850,183655554940,21134126,KSQ
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,4725,3,0,0.0,4710,4765,4695,61100,289392935,183450808800,38825568,KSQ
203650,KR7203650007,드림시큐리티,KOSDAQ,우량기업부,3625,2,-105,-2.82,3695,3695,3550,1392510,5035583885,183445858250,50605754,KSQ
209640,KR7209640002,와이제이링크,KOSDAQ,벤처기업부,12880,1,160,1.26,12760,12990,12410,576407,7346126780,183173860240,14221573,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,4310,1,40,0.94,4300,4360,4220,118101,507462705,182922265910,42441361,KSQ
036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,3730,1,115,3.18,3590,3730,3590,53688,198449965,182841925590,49019283,KSQ
001520,KR7001520006,동양,KOSPI,,766,2,-10,-1.29,775,780,765,269986,207823315,182831992258,238684063,STK
114810,KR7114810005,한솔아이원스,KOSDAQ,중견기업부,6280,1,110,1.78,6170,6300,6130,64487,401862750,182830732720,29113174,KSQ
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,2835,2,-75,-2.58,2930,2930,2800,272749,770627235,182574000000,64400000,STK
001460,KR7001460005,BYC,KOSPI,,29200,2,-450,-1.52,29350,29750,29100,1721,50260650,182387580000,6246150,STK
460850,KR7460850001,동국씨엠,KOSPI,,6100,1,10,0.16,6100,6120,6050,36089,219283960,182381801600,29898656,STK
122640,KR7122640006,예스티,KOSDAQ,벤처기업부,8710,1,10,0.11,8700,8740,8560,79962,692405970,182301240680,20930108,KSQ
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,5940,1,10,0.17,5920,5960,5840,103239,610166270,182145484620,30664223,KSQ
278650,KR7278650007,HLB바이오스텝,KOSDAQ,우량기업부,2100,1,70,3.45,2020,2100,1990,215787,445361728,182134236900,86730589,KSQ
002100,KR7002100006,경농,KOSPI,,9310,1,190,2.08,9160,9350,9120,36204,334210650,181755173250,19522575,STK
007160,KR7007160005,사조산업,KOSPI,,36350,1,550,1.54,35850,36450,35550,11141,401215050,181750000000,5000000,STK
005430,KR7005430004,한국공항,KOSPI,,57200,1,300,0.53,57800,57800,56300,8217,469040800,181115506000,3166355,STK
018470,KR7018470005,조일알미늄,KOSPI,,1430,3,0,0.0,1402,1434,1402,264453,376653394,181083361030,126631721,STK
251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,11090,2,-90,-0.81,11300,11490,11080,71774,807790950,180927405760,16314464,KSQ
307750,KR7307750000,국전약품,KOSDAQ,우량기업부,3680,1,125,3.52,3495,3705,3495,53905,196130080,180574909920,49069269,KSQ
236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,25100,1,950,3.93,24400,26500,24400,110445,2802509950,180551152300,7193273,KSQ
038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,16640,1,240,1.46,16260,16690,16260,42663,704939370,180400896000,10841400,KSQ
064820,KR7064820004,케이프,KOSDAQ,우량기업부,5830,1,140,2.46,5610,5880,5580,134782,781131390,180157074240,30901728,KSQ
002020,KR7002020006,코오롱,KOSPI,,14250,1,630,4.63,13710,14570,13590,116317,1655729020,179926570500,12626426,STK
000020,KR7000020008,동화약품,KOSPI,,6420,1,80,1.26,6440,6450,6370,36516,234358330,179320037400,27931470,STK
003555,KR7003551009,LG우,KOSPI,,59300,1,200,0.34,59000,59400,58900,1160,68585200,179182066000,3021620,STK
067390,KR7067390005,아스트,KOSDAQ,투자주의환기종목(소속부없음),510,1,6,1.19,504,514,498,141547,71552605,178999006950,350978445,KSQ
234080,KR7234080000,JW생명과학,KOSPI,,11300,2,-30,-0.26,11340,11360,11240,8919,100964790,178930460200,15834554,STK
054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,11810,1,350,3.05,11560,12070,11470,133032,1570454540,178853391730,15144233,KSQ
100250,KR7100250000,진양홀딩스,KOSPI,,3195,1,5,0.16,3185,3225,3160,63205,201270425,178585457940,55895292,STK
101530,KR7101530004,해태제과식품,KOSPI,,6120,1,10,0.16,6020,6130,6010,72129,438700490,178194950640,29116822,STK
214390,KR7214390007,경보제약,KOSPI,,7440,0,0,0.0,0,0,0,0,0,177867038400,23906860,STK
107590,KR7107590002,미원홀딩스,KOSPI,,76600,2,-600,-0.78,77300,77500,76600,571,44080500,177712000000,2320000,STK
016450,KR7016450009,한세예스24홀딩스,KOSPI,,4435,1,60,1.37,4330,4450,4330,52776,231927985,177400000000,40000000,STK
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,562,1,8,1.44,556,562,551,112258,62494526,177372581712,315609576,KSQ
214680,KR7214680001,디알텍,KOSDAQ,우량기업부,2390,1,30,1.27,2360,2390,2305,403600,951430150,176882117060,74009254,KSQ
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,6740,1,40,0.6,6700,6760,6650,70594,474523450,176588168500,26200025,KSQ
000320,KR7000320002,노루홀딩스,KOSPI,,13280,3,0,0.0,13330,13370,13220,4465,59271000,176506485280,13291151,STK
000390,KR7000390005,삼화페인트,KOSPI,,6480,1,80,1.25,6400,6490,6360,51374,331171580,176278479120,27203469,STK
058430,KR7058430000,포스코스틸리온,KOSPI,,29300,1,150,0.51,29600,29600,29000,9150,267912950,175800000000,6000000,STK
417310,KR7417310000,코람코더원리츠,KOSPI,,4350,2,-60,-1.36,4400,4440,4300,82377,357228335,175740000000,40400000,STK
134380,KR7134380005,미원화학,KOSPI,,79900,2,-600,-0.75,80900,80900,79900,969,77654700,175721513200,2199268,STK
108230,KR7108230004,톱텍,KOSDAQ,벤처기업부,4610,2,-15,-0.32,4595,4660,4350,46408,213926235,175287159450,38023245,KSQ
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,6510,1,210,3.33,6150,6680,6150,106828,696435510,174997653600,26881360,KSQ
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,우량기업부,9640,1,10,0.1,9630,9670,9600,4307,41482950,174972748000,18150700,KSQ
019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,5210,1,50,0.97,5160,5220,5120,34023,176156270,174919596990,33573819,KSQ
004560,KR7004560009,현대비앤지스틸,KOSPI,,11600,2,-100,-0.85,11660,11750,11420,28884,334814220,174914207600,15078811,STK
462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,18620,1,950,5.38,17650,18650,17150,132112,2363823280,174575422280,9375694,KSQ
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,29450,1,50,0.17,29250,29650,29250,5806,171504800,174543641550,5926779,KSQ
077360,KR7077360006,덕산하이메탈,KOSDAQ,우량기업부,3835,1,120,3.23,3710,3850,3675,148610,562796130,174250902670,45437002,KSQ
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,8250,1,330,4.17,7910,8290,7850,23094,186297910,173584026000,21040488,KSQ
298000,KR7298000001,효성화학,KOSPI,,45650,1,700,1.56,49800,57000,45000,205175,10426542250,173096172150,3791811,STK
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,8000,1,80,1.01,7900,8000,7890,17063,135717000,172846080000,21605760,KSQ
182400,KR7182400002,엔케이맥스,KOSDAQ,관리종목(소속부없음),2020,0,0,0.0,0,0,0,0,0,172748038620,85518831,KSQ
065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,17750,1,660,3.86,17090,17930,17090,64570,1144870710,172731870750,9731373,KSQ
000050,KR7000050005,경방,KOSPI,,6300,2,-80,-1.25,6450,6450,6220,6305,39941540,172716201000,27415270,STK
425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,15160,1,590,4.05,14640,15680,14640,50314,773904760,172535960000,11381000,KSQ
003200,KR7003200003,일신방직,KOSPI,,7410,1,50,0.68,7360,7600,7310,26291,196586350,172504800000,23280000,STK
097955,KR7097951008,CJ제일제당 우,KOSPI,,129900,2,-200,-0.15,129400,131200,129200,3951,512315400,172433546700,1327433,STK
004090,KR7004090007,한국석유,KOSPI,,13570,1,130,0.97,13450,13570,13270,56678,763688070,172259208400,12694120,STK
040300,KR7040300006,YTN,KOSDAQ,우량기업부,4100,2,-10,-0.24,4065,4200,3960,2291802,9382806210,172200000000,42000000,KSQ
003070,KR7003070000,코오롱글로벌,KOSPI,,9090,1,200,2.25,8720,9110,8720,65132,587690580,172098361170,18932713,STK
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,15440,1,80,0.52,15350,15440,15300,19555,300528940,171973499200,11138180,KSQ
032300,KR7032300006,한국파마,KOSDAQ,중견기업부,15760,1,120,0.77,15550,15940,15550,29151,461032150,171889607760,10906701,KSQ
078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,1853,1,19,1.04,1810,1860,1807,625435,1150058348,171802592348,92715916,KSQ
036220,KR7036220002,오상헬스케어,KOSDAQ,벤처기업부,11850,1,270,2.33,11740,11960,11410,19272,226069250,171699579600,14489416,KSQ
011000,KR7011000007,진원생명과학,KOSPI,,2145,1,25,1.18,2100,2165,2100,165796,353428170,171683730075,80039035,STK
000860,KR7000860007,강남제비스코,KOSPI,,26350,1,250,0.96,26100,26400,25850,9624,251535450,171275000000,6500000,STK
138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,15710,2,-10,-0.06,16230,16440,15650,270859,4344081710,171130868070,10893117,KSQ
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,9630,1,110,1.16,9390,9710,9390,41432,395747780,170954417880,17752276,KSQ
071840,KR7071840003,롯데하이마트,KOSPI,,7220,2,-50,-0.69,7270,7360,7180,10591,76901810,170447680640,23607712,STK
002390,KR7002390003,한독,KOSPI,,12350,1,260,2.15,12090,12380,12010,35334,430741470,169979632550,13763533,STK
441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,4595,1,55,1.21,4540,4625,4430,128309,582582970,169959405095,36987901,KSQ
472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,5250,1,20,0.38,5130,5290,5130,62626,327207470,169805648250,32343933,KSQ
089600,KR7089600001,나스미디어,KOSDAQ,우량기업부,14640,1,140,0.97,14500,14810,14410,18050,264894840,169357906320,11568163,KSQ
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,2690,1,45,1.7,2620,2760,2620,68582,186550775,168842958310,62766899,KSQ
271980,KR7271980005,제일약품,KOSPI,,11480,1,90,0.79,11150,11510,11150,9904,113213040,168811930560,14704872,STK
086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,4700,1,135,2.96,4480,4760,4480,92181,432183380,168740805300,35902299,KSQ
002630,KR7002630002,오리엔트바이오,KOSPI,,1422,1,282,24.74,1194,1422,1030,6981336,8291750881,168625033110,118583005,STK
064090,KR7064090004,인크레더블버즈,KOSDAQ,중견기업부,3375,1,15,0.45,3335,3475,3335,30349,102459515,167881764375,49742745,KSQ
294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,16330,1,470,2.96,16000,16780,15910,79964,1316470740,167459006050,10254685,KSQ
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,12570,1,120,0.96,12300,12580,12300,12671,158160820,166642815450,13257185,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,16650,1,810,5.11,16000,16950,15720,146889,2423519280,166500000000,10000000,STK
070960,KR7070960000,모나용평,KOSPI,,3450,1,260,8.15,3215,3535,3210,372079,1255686340,166059998850,48133333,STK
009155,KR7009151002,삼성전기우,KOSPI,,57100,1,1500,2.7,55600,58200,54800,9922,569843500,165988786400,2906984,STK
464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,9340,1,520,5.9,8950,9450,8650,3943324,36697871460,165148292200,17681830,KSQ
079430,KR7079430005,현대리바트,KOSPI,,8040,1,90,1.13,7800,8060,7800,29874,236940050,165103667280,20535282,STK
004380,KR7004380002,삼익THK,KOSPI,,7850,3,0,0.0,7810,7910,7770,30718,240925060,164850000000,21000000,STK
089970,KR7089970008,브이엠,KOSDAQ,우량기업부,6830,1,150,2.25,6710,6850,6470,74268,492049720,164436313850,24075595,KSQ
009270,KR7009270000,신원,KOSPI,,1600,1,246,18.17,1380,1664,1375,23992768,37037624834,164138169600,102586356,STK
053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,12620,1,20,0.16,12580,12700,12350,66456,835616230,164057564340,12999807,KSQ
004250,KR7004250007,NPC,KOSPI,,4465,1,120,2.76,4305,4475,4305,14486,63777100,163954800000,36720000,STK
456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,15310,1,350,2.34,14920,15530,14730,716355,10904024590,163796744870,10698677,KSQ
160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,163573177100,52765541,KSQ
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,6760,1,90,1.35,6630,6810,6620,39486,265595990,163463695200,24181020,KSQ
063570,KR7063570006,한국전자금융,KOSDAQ,우량기업부,4780,2,-10,-0.21,4785,4805,4740,15035,71802990,163226139840,34147728,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,1274,1,3,0.24,1275,1305,1250,369946,470780441,162826497652,127807298,KSQ
001750,KR7001750009,한양증권,KOSPI,,12790,1,10,0.08,12950,12950,12680,25851,329719300,162797949860,12728534,STK
073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,4040,1,30,0.75,3995,4045,3925,238649,950148810,162372650000,40191250,KSQ
425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,7610,2,-10,-0.13,7640,7740,7510,96577,735217870,162215231820,21316062,KSQ
105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,2835,1,80,2.9,2795,2845,2660,370886,1026553675,162098473320,57177592,KSQ
448280,KR7448280008,에코아이,KOSDAQ,중견기업부,16400,1,200,1.23,16070,16950,16070,27229,448903420,161983505200,9877043,KSQ
090350,KR7090350000,노루페인트,KOSPI,,8080,1,110,1.38,7990,8100,7950,30717,247032540,161600000000,20000000,STK
254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,11190,2,-100,-0.89,11090,11340,11080,30479,341369770,161561220000,14438000,KSQ
461300,KR7461300006,아이스크림미디어,KOSDAQ,중견기업부,12350,1,120,0.98,12220,12500,12060,42615,524713350,161487772550,13075933,KSQ
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,13350,2,-20,-0.15,13370,13370,13300,5292,70572600,160782060000,12043600,KSQ
461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,11450,1,710,6.61,10680,11740,10520,203511,2294607580,160503237500,14017750,KSQ
080420,KR7080420003,모다이노칩,KOSDAQ,중견기업부,2010,1,84,4.36,1970,2025,1911,38672,76318635,160240460220,79721622,KSQ
092220,KR7092220003,KEC,KOSPI,,798,1,6,0.76,780,805,780,670814,533607765,160208986518,200763141,STK
459100,KR7459100004,위츠,KOSDAQ,중견기업부,12890,2,-1120,-7.99,13640,13780,12820,1680350,22332853330,160042240000,12416000,KSQ
027970,KR7027970003,한국제지,KOSPI,,841,2,-9,-1.06,850,850,836,71721,60459809,159939897317,190178237,STK
023910,KR7023910003,대한약품,KOSDAQ,우량기업부,26550,1,400,1.53,26150,26550,26050,3637,95786950,159300000000,6000000,KSQ
007860,KR7007860000,서연,KOSPI,,6770,2,-40,-0.59,6790,6820,6590,45075,302641370,158958543880,23479844,STK
030210,KR7030210009,다올투자증권,KOSPI,,2605,3,0,0.0,2620,2630,2565,33442,87236990,158673431130,60911106,STK
285490,KR7285490009,노바텍,KOSDAQ,우량기업부,15000,1,810,5.71,14300,15100,14000,109444,1599854700,158637465000,10575831,KSQ
061970,KR7061970000,LB세미콘,KOSDAQ,우량기업부,3620,1,70,1.97,3490,3635,3490,82091,294780995,158500223040,43784592,KSQ
123330,KR7123330003,제닉,KOSDAQ,벤처기업부,19880,1,540,2.79,19340,20150,19120,115974,2266663880,158417358400,7968680,KSQ
003650,KR7003650009,미창석유,KOSPI,,91000,2,-1800,-1.94,92800,92800,90000,570,51884000,158310152000,1739672,STK
136540,KR7136540002,윈스,KOSDAQ,우량기업부,12850,1,60,0.47,12800,13130,12690,28480,366635210,157794736100,12279746,KSQ
008110,KR7008110009,대동전자,KOSPI,,15040,0,0,0.0,0,0,0,0,0,157776322880,10490447,STK
121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,3680,3,0,0.0,3650,3695,3650,25007,91972645,157639490240,42836818,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,19350,2,-250,-1.28,19350,19660,18750,53445,1028402660,157575293100,8143426,KSQ
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,14700,1,220,1.52,14500,14790,14240,12915,188247540,157530933000,10716390,KSQ
466100,KR7466100005,클로봇,KOSDAQ,기술성장기업부,6410,1,120,1.91,6240,6480,6240,580499,3716310820,157398498680,24555148,KSQ
140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,14380,4,1870,14.95,13500,14380,13500,57481,823829210,157050033980,10921421,KNX
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,16760,2,-150,-0.89,16930,17040,16520,65194,1092413000,156983243920,9366542,KSQ
000300,KR7000300004,대유플러스,KOSPI,,1984,0,0,0.0,0,0,0,0,0,156936737152,79101178,STK
225530,KR7225530005,보광산업,KOSDAQ,우량기업부,4310,2,-85,-1.93,4370,4370,4205,177338,757400850,156619913370,36338727,KSQ
011785,KR7011781002,금호석유우,KOSPI,,51700,2,-200,-0.39,51900,52100,51300,7000,361530700,156314226200,3023486,STK
128820,KR7128820008,대성산업,KOSPI,,3455,2,-70,-1.99,3500,3500,3410,279626,963297555,156288576490,45235478,STK
081000,KR7081000002,일진다이아,KOSPI,,10980,1,80,0.73,10800,11040,10750,12393,135547590,155948665500,14202975,STK
010955,KR7010951002,S-Oil우,KOSPI,,38700,2,-250,-0.64,38950,39100,38600,11687,452516600,155648574900,4021927,STK
